Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Upasana,2021-03-20 15:36:33,00:00:07,Autoplayed: user action: None; ,Lion_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:07,00:00:07,IN (India)
Upasana,2021-03-20 15:34:49,00:00:22,Autoplayed: user action: None; ,Whisper of the Heart_hook_03_16x9,HOOK,Chrome PC (Cadmium),00:00:22,00:00:22,IN (India)
Upasana,2021-03-20 15:33:04,00:00:01,,Accidentally in Love: Season 1: Episode 1,,Chrome PC (Cadmium),00:00:01,00:00:01,IN (India)
Upasana,2021-03-20 15:32:43,00:00:06,Autoplayed: user action: None; ,The Divergent Series: Insurgent_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,IN (India)
Upasana,2021-03-20 15:30:54,00:00:06,Autoplayed: user action: None; ,DreamWorks Dragons:  Race to the Edge: Season 4 (Trailer),TRAILER,Chrome PC (Cadmium),00:00:07,00:00:07,IN (India)
Upasana,2021-03-20 15:30:42,00:00:04,Autoplayed: user action: None; ,Dragons: Dawn of the Dragon Racers_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:04,00:00:04,IN (India)
Upasana,2021-03-20 15:30:26,00:00:04,Autoplayed: user action: None; ,Something in the Rain (Trailer),TRAILER,Chrome PC (Cadmium),00:00:04,Not latest view,IN (India)
Upasana,2021-03-20 15:30:06,00:00:15,,Dragons: Dawn of the Dragon Racers,,Chrome PC (Cadmium),00:00:15,00:00:15,IN (India)
Upasana,2021-03-20 15:27:10,00:00:19,Autoplayed: user action: None; ,Something in the Rain (Trailer),TRAILER,Chrome PC (Cadmium),00:00:19,Not latest view,IN (India)
Upasana,2021-03-20 09:34:59,00:07:34,,It's Okay to Not Be Okay: Season 1: Finding The Real Face (Episode 16),,Chrome PC (Cadmium),00:13:41,00:13:41,IN (India)
Upasana,2021-03-20 09:10:20,00:23:31,,It's Okay to Not Be Okay: Season 1: A Tale of Two Brothers (Episode 15),,Chrome PC (Cadmium),01:17:00,01:17:00,IN (India)
Upasana,2021-03-20 08:55:29,00:13:07,,"It's Okay to Not Be Okay: Season 1: The Hand, The Monkfish (Episode 14)",,Chrome PC (Cadmium),01:16:50,01:16:50,IN (India)
Upasana,2021-03-20 08:41:08,00:12:43,,It's Okay to Not Be Okay: Season 1: Romeo and Juliet (Episode 12),,Chrome PC (Cadmium),00:52:48,00:52:48,IN (India)
Upasana,2021-03-19 18:52:42,00:00:30,Autoplayed: user action: None; ,My First First Love: Season 1 (Portrait Product Preview),PREVIEW,Chrome PC (Cadmium),00:00:30,Not latest view,IN (India)
Upasana,2021-03-19 18:52:24,00:00:05,Autoplayed: user action: None; ,Season 1 Portrait Product Preview: Zero Chill,PREVIEW,Chrome PC (Cadmium),00:00:05,00:00:05,IN (India)
Upasana,2021-03-19 18:51:47,00:00:29,Autoplayed: user action: None; ,YES DAY (Portrait Product Preview),PREVIEW,Chrome PC (Cadmium),00:00:30,00:00:30,IN (India)
Upasana,2021-03-19 18:50:13,00:01:18,Autoplayed: user action: None; ,Do Do Sol Sol La La Sol: Season 1_CLIP_MUSIC_NON1,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,IN (India)
Upasana,2021-03-19 18:49:17,00:00:23,,It's Okay to Not Be Okay: Season 1: Romeo and Juliet (Episode 12),,Chrome PC (Cadmium),00:13:54,Not latest view,IN (India)
Upasana,2021-03-19 18:49:12,00:00:02,,It's Okay to Not Be Okay: Season 1: The Ugly Duckling (Episode 11),,Chrome PC (Cadmium),00:00:02,00:00:02,IN (India)
Upasana,2021-03-19 18:49:03,00:00:06,,It's Okay to Not Be Okay: Season 1: The Girl Who Cried Wolf (Episode 10),,Chrome PC (Cadmium),00:00:06,00:00:06,IN (India)
Upasana,2021-03-19 18:24:50,00:18:24,,It's Okay to Not Be Okay: Season 1: King Donkey Ears (Episode 9),,Chrome PC (Cadmium),01:11:25,01:11:25,IN (India)
Upasana,2021-03-19 17:56:32,00:21:17,,It's Okay to Not Be Okay: Season 1: Beauty and the Beast (Episode 8),,Chrome PC (Cadmium),01:12:56,Not latest view,IN (India)
Upasana,2021-03-19 16:58:06,00:26:51,,It's Okay to Not Be Okay: Season 1: The Cheerful Dog (Episode 7),,Chrome PC (Cadmium),01:10:49,01:10:49,IN (India)
Upasana,2021-03-19 13:29:34,00:00:03,,My ID is Gangnam Beauty: Season 1: Episode 12,,Chrome PC (Cadmium),00:00:03,Not latest view,IN (India)
Upasana,2021-03-19 12:49:17,00:22:59,,My ID is Gangnam Beauty: Season 1: Episode 11,,Chrome PC (Cadmium),00:59:44,00:59:44,IN (India)
Upasana,2021-03-19 12:48:49,00:00:11,Autoplayed: user action: None; ,"Bring It On, Ghost: Season 1_hook_02_16x9",HOOK,Chrome PC (Cadmium),00:00:11,00:00:11,IN (India)
Upasana,2021-03-19 09:27:54,00:23:20,,Alexa & Katie: Part 1: Picture Day (Episode 6),,Samsung 2014 MStar DTV,00:23:24,00:23:24,IN (India)
Upasana,2021-03-19 09:06:21,00:21:28,Autoplayed: user action: None; ,"Alexa & Katie: Part 1: The Play, Part 1 (Episode 5)",,Samsung 2014 MStar DTV,00:21:32,00:21:32,IN (India)
Upasana,2021-03-19 08:41:25,00:24:47,Autoplayed: user action: Unspecified; ,Alexa & Katie: Part 1: Ungroundable (Episode 4),,Samsung 2014 MStar DTV,00:25:16,00:25:16,IN (India)
Upasana,2021-03-19 08:39:19,00:00:04,Autoplayed: user action: None; ,Alexa & Katie: Part 1: Ungroundable (Episode 4),,Samsung 2014 MStar DTV,00:00:08,Not latest view,IN (India)
Upasana,2021-03-19 08:16:45,00:22:23,Autoplayed: user action: None; ,Alexa & Katie: Part 1: Basketball (Episode 3),,Samsung 2014 MStar DTV,00:22:27,00:22:27,IN (India)
Upasana,2021-03-19 07:53:46,00:22:54,Autoplayed: user action: None; ,Alexa & Katie: Part 1: Wigs (Episode 2),,Samsung 2014 MStar DTV,00:22:58,00:22:58,IN (India)
Upasana,2021-03-19 07:28:21,00:25:18,,Alexa & Katie: Part 1: Bad Hair Day (Episode 1),,Samsung 2014 MStar DTV,00:25:18,Not latest view,IN (India)
Upasana,2021-03-19 07:27:48,00:00:13,Autoplayed: user action: Unspecified; ,Alexa & Katie: Part 3: All I Want for Christmas Is You (Episode 5),,Samsung 2014 MStar DTV,00:05:52,00:05:52,IN (India)
Upasana,2021-03-18 13:31:47,00:04:03,,The Legend of the Blue Sea: Season 1: Episode 6,,Chrome PC (Cadmium),00:12:56,Not latest view,IN (India)
Upasana,2021-03-18 13:31:39,00:00:04,Autoplayed: user action: None; ,The Legend of the Blue Sea: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:04,Not latest view,IN (India)
Upasana,2021-03-18 10:13:21,00:05:30,Autoplayed: user action: None; ,Alexa & Katie: Part 3: All I Want for Christmas Is You (Episode 5),,Chrome PC (Cadmium),00:05:40,Not latest view,IN (India)
Upasana,2021-03-18 09:48:51,00:24:29,Autoplayed: user action: None; ,Alexa & Katie: Part 3: Unconsciously Coupling (Episode 4),,Chrome PC (Cadmium),00:24:39,00:24:39,IN (India)
Upasana,2021-03-18 09:25:16,00:23:04,Autoplayed: user action: None; ,Alexa & Katie: Part 3: Always Something There to Remind Me (Episode 3),,Chrome PC (Cadmium),00:23:43,00:23:43,IN (India)
Upasana,2021-03-18 08:58:10,00:22:58,,Alexa & Katie: Part 3: Stupid Binder (Episode 2),,Chrome PC (Cadmium),00:24:23,00:24:23,IN (India)
Upasana,2021-03-17 08:08:46,00:52:55,,Vincenzo: Season 1: Episode 1,,Samsung 2014 MStar DTV,00:52:55,Not latest view,IN (India)
Upasana,2021-03-17 08:06:34,00:00:47,Autoplayed: user action: None; ,Angel's Last Mission: Love: Season 1_hook_04_16x9,HOOK,Samsung 2014 MStar DTV,00:00:47,00:00:47,IN (India)
Upasana,2021-03-17 08:04:03,00:00:57,Autoplayed: user action: None; ,A Christmas Prince (Trailer),TRAILER,Samsung 2014 MStar DTV,00:00:57,00:00:57,IN (India)
Upasana,2021-03-17 08:03:42,00:00:08,Autoplayed: user action: None; ,The Perks of Being a Wallflower_hook_primary_16x9,HOOK,Samsung 2014 MStar DTV,00:00:08,00:00:08,IN (India)
Upasana,2021-03-17 08:03:16,00:00:04,Autoplayed: user action: None; ,Enola Holmes: Context Up-Front Trailer,TRAILER,Samsung 2014 MStar DTV,00:00:04,00:00:04,IN (India)
Upasana,2021-03-17 07:59:16,00:00:08,Autoplayed: user action: None; ,Glee: Season 1_hook_05_16x9,HOOK,Samsung 2014 MStar DTV,00:00:08,00:00:08,IN (India)
Upasana,2021-03-17 07:58:39,00:00:15,Autoplayed: user action: None; ,Do Do Sol Sol La La Sol: Season 1_CLIP_MUSIC_NON1,HOOK,Samsung 2014 MStar DTV,00:00:15,Not latest view,IN (India)
Upasana,2021-03-16 19:21:09,00:18:51,,Love O2O: Season 1: Episode 27,,Chrome PC (Cadmium),00:41:40,00:41:40,IN (India)
Upasana,2021-03-16 18:49:41,00:20:49,,Love O2O: Season 1: Episode 26,,Chrome PC (Cadmium),00:38:41,00:38:41,IN (India)
Upasana,2021-03-16 18:19:56,00:23:04,,Love O2O: Season 1: Episode 25,,Chrome PC (Cadmium),00:42:29,00:42:29,IN (India)
Upasana,2021-03-16 17:41:38,00:33:39,,Love O2O: Season 1: Episode 24,,Chrome PC (Cadmium),00:42:26,00:42:26,IN (India)
Upasana,2021-03-16 17:15:38,00:14:51,,Love O2O: Season 1: Episode 23,,Chrome PC (Cadmium),00:28:20,00:28:20,IN (India)
Upasana,2021-03-16 16:23:55,00:30:43,,Love O2O: Season 1: Episode 22,,Chrome PC (Cadmium),00:42:48,Not latest view,IN (India)
Upasana,2021-03-14 13:23:05,00:00:05,Autoplayed: user action: None; ,Vincenzo: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,IN (India)
Upasana,2021-03-14 13:20:20,00:01:51,,Vincenzo: Season 1: Episode 7,,Chrome PC (Cadmium),00:00:05,00:00:05,IN (India)
Upasana,2021-03-14 13:19:43,00:00:13,Autoplayed: user action: None; ,Itaewon Class: Season 1_CLIP_MUSIC_NON1,HOOK,Chrome PC (Cadmium),00:00:13,00:00:13,IN (India)
Upasana,2021-03-14 07:05:14,00:56:24,,YES DAY,,Netflix Chrome MAC (Cadmium) HTML 5,01:20:37,01:20:37,IN (India)
Upasana,2021-03-14 07:05:00,00:00:05,Autoplayed: user action: None; ,Jane the Virgin: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,Not latest view,IN (India)
Upasana,2021-03-14 07:04:41,00:00:15,,Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:15,00:00:15,IN (India)
Upasana,2021-03-13 10:17:38,00:01:25,,Alexa & Katie: Part 3: Stupid Binder (Episode 2),,Chrome PC (Cadmium),00:01:25,Not latest view,IN (India)
Upasana,2021-03-13 10:17:17,00:00:18,,Alexa & Katie: Part 3: 1st Day of Junior Year (Episode 1),,Chrome PC (Cadmium),00:00:18,00:00:18,IN (India)
Upasana,2021-03-13 10:16:29,00:00:05,Autoplayed: user action: None; ,Itaewon Class: Season 1_CLIP_MUSIC_NON1,HOOK,Chrome PC (Cadmium),00:00:05,Not latest view,IN (India)
Upasana,2021-03-13 10:08:32,00:04:24,,My ID is Gangnam Beauty: Season 1: Episode 11,,Chrome PC (Cadmium),00:19:26,Not latest view,IN (India)
Upasana,2021-03-13 10:07:26,00:00:52,,My ID is Gangnam Beauty: Season 1: Episode 10,,Chrome PC (Cadmium),01:01:41,01:01:41,IN (India)
Upasana,2021-03-13 09:05:53,00:38:48,,My ID is Gangnam Beauty: Season 1: Episode 9,,Chrome PC (Cadmium),01:07:08,Not latest view,IN (India)
Upasana,2021-03-13 09:05:29,00:00:06,Autoplayed: user action: None; ,Itaewon Class: Season 1_CLIP_MUSIC_NON1,HOOK,Chrome PC (Cadmium),00:00:06,Not latest view,IN (India)
Upasana,2021-03-13 08:55:48,00:08:42,,Love Alarm: Season 2: Episode 6,,Chrome PC (Cadmium),01:07:29,01:07:29,IN (India)
Upasana,2021-03-13 08:42:09,00:12:00,,Love Alarm: Season 2: Episode 5,,Chrome PC (Cadmium),00:51:34,00:51:34,IN (India)
Upasana,2021-03-13 08:23:28,00:10:57,,Love Alarm: Season 2: Episode 4,,Chrome PC (Cadmium),00:48:36,00:48:36,IN (India)
Upasana,2021-03-13 08:06:59,00:15:14,,Love Alarm: Season 2: Episode 3,,Chrome PC (Cadmium),00:49:59,00:49:59,IN (India)
Upasana,2021-03-13 08:02:16,00:04:02,,Love Alarm: Season 2: Episode 2,,Chrome PC (Cadmium),00:40:18,00:40:18,IN (India)
Upasana,2021-03-13 08:00:08,00:01:49,,Love Alarm: Season 2: Episode 1,,Chrome PC (Cadmium),00:48:49,00:48:49,IN (India)
Upasana,2021-03-13 06:57:36,00:09:19,,Love Alarm: Season 2: Episode 1,,Chrome PC (Cadmium),00:31:48,Not latest view,IN (India)
Upasana,2021-03-13 06:57:22,00:00:05,Autoplayed: user action: None; ,Love Alarm: Season 1 (Hook 3),HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,IN (India)
Upasana,2021-03-12 07:18:53,00:30:47,,Doctor John: Season 1: Episode 3,,Chrome PC (Cadmium),01:04:14,01:04:14,IN (India)
Upasana,2021-03-12 06:35:08,00:40:32,,Doctor John: Season 1: Episode 2,,Chrome PC (Cadmium),00:59:05,00:59:05,IN (India)
Upasana,2021-03-12 06:34:53,00:00:06,Autoplayed: user action: None; ,Season 1 Trailer 2: Away,TRAILER,Chrome PC (Cadmium),00:00:06,00:00:06,IN (India)
Upasana,2021-03-11 15:24:23,00:03:27,,Doctor John: Season 1: Episode 2,,Chrome PC (Cadmium),00:03:57,Not latest view,IN (India)
Upasana,2021-03-11 15:22:42,00:00:45,Autoplayed: user action: None; ,Doctors: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:45,Not latest view,IN (India)
Upasana,2021-03-11 15:22:05,00:00:06,Autoplayed: user action: None; ,Well Intended Love: Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),00:00:06,00:00:06,IN (India)
Upasana,2021-03-11 15:17:47,00:01:01,Autoplayed: user action: None; ,Season 1 Trailer: A Love So Beautiful (KR),TRAILER,Chrome PC (Cadmium),00:01:01,00:01:01,IN (India)
Upasana,2021-03-11 15:14:27,00:02:36,,Do Do Sol Sol La La Sol: Season 1: Do Do Sol Sol La La Sol (Episode 1),,Chrome PC (Cadmium),00:30:40,00:30:40,IN (India)
Upasana,2021-03-11 15:12:47,00:00:51,Autoplayed: user action: None; ,Do You Like Brahms?: Season 1_hook_05_16x9,HOOK,Chrome PC (Cadmium),00:00:51,Not latest view,IN (India)
Upasana,2021-03-11 15:11:54,00:00:27,Autoplayed: user action: None; ,Find Yourself: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:27,00:00:27,IN (India)
Upasana,2021-03-11 15:11:08,00:00:15,Autoplayed: user action: None; ,She Was Pretty: Season 1_hook_04_16x9,HOOK,Chrome PC (Cadmium),00:00:15,00:00:15,IN (India)
Upasana,2021-03-11 15:10:45,00:00:17,Autoplayed: user action: None; ,SKY Castle: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:17,Not latest view,IN (India)
Upasana,2021-03-11 15:07:15,00:00:45,Autoplayed: user action: None; ,The Society: Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),00:00:46,00:00:46,IN (India)
Upasana,2021-03-11 14:42:23,00:00:20,Autoplayed: user action: None; ,"Hyde, Jekyll, Me: Season 1_hook_primary_16x9",HOOK,Chrome PC (Cadmium),00:00:20,00:00:20,IN (India)
Upasana,2021-03-11 14:39:51,00:00:49,Autoplayed: user action: None; ,"Hyde, Jekyll, Me: Season 1_hook_primary_16x9",HOOK,Chrome PC (Cadmium),00:00:49,Not latest view,IN (India)
Upasana,2021-03-11 14:38:45,00:00:41,Autoplayed: user action: None; ,Good Morning Call: Season 2 (Trailer),TRAILER,Chrome PC (Cadmium),00:00:42,00:00:42,IN (India)
Upasana,2021-03-11 14:37:20,00:00:04,Autoplayed: user action: None; ,Healer: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:04,00:00:04,IN (India)
Upasana,2021-03-11 14:37:08,00:00:06,Autoplayed: user action: None; ,Flower of Evil: Season 1_hook_03_16x9,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,IN (India)
Upasana,2021-03-11 14:32:40,00:00:04,Autoplayed: user action: None; ,Trailer: Abla Fahita: Season 1,TRAILER,Chrome PC (Cadmium),00:00:04,00:00:04,IN (India)
Upasana,2021-03-11 14:02:50,00:02:51,,What's Wrong with Secretary Kim: Season 1: Episode 4,,Chrome PC (Cadmium),01:01:08,01:01:08,IN (India)
Upasana,2021-03-11 14:02:16,00:00:09,Autoplayed: user action: None; ,What's Wrong with Secretary Kim: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:09,00:00:09,IN (India)
Upasana,2021-03-11 14:01:54,00:00:11,Autoplayed: user action: None; ,Season 1 Portrait Product Preview: Bombay Begums,PREVIEW,Chrome PC (Cadmium),00:00:11,00:00:11,IN (India)
Upasana,2021-03-11 14:01:09,00:00:04,Autoplayed: user action: None; ,Hunter X Hunter (2011): Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:04,Not latest view,IN (India)
Upasana,2021-03-11 13:55:02,00:00:07,Autoplayed: user action: None; ,Season 1 Trailer 2: Away,TRAILER,Chrome PC (Cadmium),00:00:07,Not latest view,IN (India)
Upasana,2021-03-11 07:41:12,00:46:56,Autoplayed: user action: Unspecified; ,My ID is Gangnam Beauty: Season 1: Episode 8,,Samsung 2014 MStar DTV,00:57:13,00:57:13,IN (India)
Upasana,2021-03-11 07:39:02,00:01:33,Autoplayed: user action: Unspecified; ,Away: Season 1: Go (Episode 1),,Samsung 2014 MStar DTV,00:01:33,00:01:33,IN (India)
Upasana,2021-03-11 07:38:19,00:00:14,Autoplayed: user action: None; ,Queen of the South: Season 1_hook_primary_16x9,HOOK,Samsung 2014 MStar DTV,00:00:14,00:00:14,IN (India)
Upasana,2021-03-11 07:38:00,00:00:09,Autoplayed: user action: Unspecified; ,Firefly Lane: Season 1: Hello Yellow Brick Road (Episode 1),,Samsung 2014 MStar DTV,00:00:09,00:00:09,IN (India)
Upasana,2021-03-11 07:37:35,00:00:12,Autoplayed: user action: Unspecified; ,Unbelievable: Limited Series: Episode 1,,Samsung 2014 MStar DTV,00:00:12,00:00:12,IN (India)
Upasana,2021-03-11 07:36:19,00:01:03,Autoplayed: user action: Unspecified; ,The Bold Type: Season 1: The Woman Behind the Clothes (Episode 3),,Samsung 2014 MStar DTV,00:35:45,Not latest view,IN (India)
Upasana,2021-03-10 20:54:50,00:18:54,,Love O2O: Season 1: Episode 30,,Chrome PC (Cadmium),00:24:59,Not latest view,IN (India)
Upasana,2021-03-10 20:27:20,00:17:53,,Love O2O: Season 1: Episode 29,,Chrome PC (Cadmium),00:42:15,Not latest view,IN (India)
Upasana,2021-03-10 19:31:07,00:28:36,,Love O2O: Season 1: Episode 28,,Chrome PC (Cadmium),00:40:41,Not latest view,IN (India)
Upasana,2021-03-10 19:08:36,00:12:58,,Love O2O: Season 1: Episode 6,,Chrome PC (Cadmium),00:42:43,Not latest view,IN (India)
Upasana,2021-03-10 18:49:56,00:11:42,,Love O2O: Season 1: Episode 5,,Chrome PC (Cadmium),00:46:20,Not latest view,IN (India)
Upasana,2021-03-10 18:27:48,00:17:07,,Love O2O: Season 1: Episode 2,,Chrome PC (Cadmium),00:31:14,Not latest view,IN (India)
Upasana,2021-03-10 18:26:35,00:00:15,Autoplayed: user action: None; ,Season 1 :30 Product Preview: Vincenzo,PREVIEW,Chrome PC (Cadmium),00:00:15,Not latest view,IN (India)
Upasana,2021-03-10 18:26:17,00:00:05,Autoplayed: user action: None; ,Gilmore Girls: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,IN (India)
Upasana,2021-03-10 17:30:19,00:44:22,,Baahubali 2: The Conclusion (Tamil Version),,Chrome PC (Cadmium),02:43:20,02:43:20,IN (India)
Upasana,2021-03-10 17:29:52,00:00:15,Autoplayed: user action: None; ,Baahubali 2: The Conclusion (Hindi Version)_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:15,00:00:15,IN (India)
Upasana,2021-03-10 16:48:36,00:11:39,,Kabir Singh,,Chrome PC (Cadmium),00:28:14,00:28:14,IN (India)
Upasana,2021-03-10 16:47:58,00:00:20,Autoplayed: user action: None; ,Indoo Ki Jawani_hook_03_16x9,HOOK,Chrome PC (Cadmium),00:00:20,00:00:20,IN (India)
Upasana,2021-03-10 16:36:05,00:10:23,,Addicted,,Chrome PC (Cadmium),01:43:43,01:43:43,IN (India)
Upasana,2021-03-10 16:35:45,00:00:14,Autoplayed: user action: None; ,Addicted_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:14,00:00:14,IN (India)
Upasana,2021-03-10 16:31:31,00:01:53,Autoplayed: user action: None; ,Season 1 Trailer: Bombay Begums,TRAILER,Chrome PC (Cadmium),00:01:53,00:01:53,IN (India)
Upasana,2021-03-10 12:23:28,00:00:05,,The Bold Type: Season 1: The Woman Behind the Clothes (Episode 3),,Chrome PC (Cadmium),00:34:48,Not latest view,IN (India)
Upasana,2021-03-10 11:52:24,00:26:46,,The Bold Type: Season 1: The Woman Behind the Clothes (Episode 3),,Chrome PC (Cadmium),00:34:43,Not latest view,IN (India)
Upasana,2021-03-10 11:09:57,00:36:31,,The Bold Type: Season 1: O Hell No (Episode 2),,Chrome PC (Cadmium),00:41:22,00:41:22,IN (India)
Upasana,2021-03-10 10:30:07,00:35:33,,The Bold Type: Season 1: Pilot (Episode 1),,Chrome PC (Cadmium),00:45:20,00:45:20,IN (India)
Upasana,2021-03-10 10:29:55,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Bombay Begums,TRAILER,Chrome PC (Cadmium),00:00:04,Not latest view,IN (India)
Upasana,2021-03-09 08:14:49,00:00:03,,Her Private Life: Season 1: Episode 8,,Chrome PC (Cadmium),00:00:03,00:00:03,IN (India)
Upasana,2021-03-09 08:03:59,00:06:16,,Her Private Life: Season 1: Episode 7,,Chrome PC (Cadmium),01:01:10,01:01:10,IN (India)
Upasana,2021-03-09 07:39:09,00:12:41,,Her Private Life: Season 1: Episode 5,,Chrome PC (Cadmium),01:06:12,01:06:12,IN (India)
Upasana,2021-03-09 07:36:22,00:02:41,,Her Private Life: Season 1: Episode 7,,Chrome PC (Cadmium),00:34:21,Not latest view,IN (India)
Upasana,2021-03-09 07:25:35,00:09:37,,Her Private Life: Season 1: Episode 6,,Chrome PC (Cadmium),00:09:55,00:09:55,IN (India)
Upasana,2021-03-09 07:25:08,00:00:12,Autoplayed: user action: None; ,Season 1 Trailer: Bombay Begums,TRAILER,Chrome PC (Cadmium),00:00:12,Not latest view,IN (India)
Upasana,2021-03-08 08:05:55,00:01:37,,Inheritors: Season 1: Episode 6,,Chrome PC (Cadmium),00:16:01,Not latest view,IN (India)
Upasana,2021-03-08 07:20:12,00:20:50,,Inheritors: Season 1: Episode 5,,Chrome PC (Cadmium),00:46:50,00:46:50,IN (India)
Upasana,2021-03-08 07:01:19,00:14:33,,Inheritors: Season 1: Episode 4,,Chrome PC (Cadmium),00:28:39,Not latest view,IN (India)
Upasana,2021-03-08 07:00:28,00:00:04,Autoplayed: user action: None; ,My ID Is Gangnam Beauty: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:04,Not latest view,IN (India)
Upasana,2021-03-08 07:00:16,00:00:44,Autoplayed: user action: None; ,The Bold Type: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:44,Not latest view,IN (India)
Upasana,2021-03-08 06:46:46,00:11:15,Autoplayed: user action: Unspecified; ,Inheritors: Season 1: Episode 4,,Samsung 2014 MStar DTV,00:12:01,Not latest view,IN (India)
Upasana,2021-03-08 06:36:53,00:09:22,Autoplayed: user action: Unspecified; ,The Bold Type: Season 1: Pilot (Episode 1),,Samsung 2014 MStar DTV,00:09:47,Not latest view,IN (India)
Upasana,2021-03-08 06:35:34,00:00:18,Autoplayed: user action: None; ,The Hangover_hook_primary_16x9,HOOK,Samsung 2014 MStar DTV,00:00:18,00:00:18,IN (India)
Upasana,2021-03-08 06:33:37,00:01:20,Autoplayed: user action: None; ,Trailer: Squared Love,TRAILER,Samsung 2014 MStar DTV,00:01:20,00:01:20,IN (India)
Upasana,2021-03-08 06:32:35,00:00:21,Autoplayed: user action: None; ,The Man from U.N.C.L.E._hook_01_16x9,HOOK,Samsung 2014 MStar DTV,00:00:21,00:00:21,IN (India)
Upasana,2021-03-08 06:28:44,00:00:20,Autoplayed: user action: Unspecified; ,It's Kind of a Funny Story,,Samsung 2014 MStar DTV,00:00:21,00:00:21,IN (India)
Upasana,2021-03-08 06:26:17,00:00:29,Autoplayed: user action: Unspecified; ,Focus,,Samsung 2014 MStar DTV,00:00:29,00:00:29,IN (India)
Upasana,2021-03-08 06:23:59,00:00:08,,A Kid Like Jake,,Samsung 2014 MStar DTV,00:00:08,00:00:08,IN (India)
Upasana,2021-03-08 06:23:23,00:00:22,Autoplayed: user action: None; ,A Kid Like Jake,,Samsung 2014 MStar DTV,00:00:22,Not latest view,IN (India)
Upasana,2021-03-08 06:20:53,00:00:06,Autoplayed: user action: None; ,Season 1 Trailer: Fate: The Winx Saga,TRAILER,Samsung 2014 MStar DTV,00:00:06,00:00:06,IN (India)
Upasana,2021-03-07 19:13:24,00:08:43,,Love O2O: Season 1: Episode 23,,Chrome PC (Cadmium),00:35:41,Not latest view,IN (India)
Upasana,2021-03-07 19:12:56,00:00:25,,Love O2O: Season 1: Episode 19,,Chrome PC (Cadmium),00:42:00,Not latest view,IN (India)
Upasana,2021-03-07 18:45:39,00:11:53,,Love O2O: Season 1: Episode 18,,Chrome PC (Cadmium),00:42:53,Not latest view,IN (India)
Upasana,2021-03-07 18:37:30,00:07:33,,Love O2O: Season 1: Episode 17,,Chrome PC (Cadmium),00:41:55,Not latest view,IN (India)
Upasana,2021-03-07 17:46:00,00:10:56,,Love O2O: Season 1: Episode 15,,Chrome PC (Cadmium),00:42:48,Not latest view,IN (India)
Upasana,2021-03-07 17:45:27,00:00:23,,Love O2O: Season 1: Episode 14,,Chrome PC (Cadmium),00:30:57,Not latest view,IN (India)
Upasana,2021-03-07 17:43:46,00:01:30,Autoplayed: user action: None; ,The Bold Type: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:00,Not latest view,IN (India)
Upasana,2021-03-06 16:51:43,00:09:35,,Love O2O: Season 1: Episode 14,,Chrome PC (Cadmium),00:23:35,Not latest view,IN (India)
Upasana,2021-03-06 16:51:36,00:00:04,,Love O2O: Season 1: Episode 15,,Chrome PC (Cadmium),00:42:50,Not latest view,IN (India)
Upasana,2021-03-06 16:51:17,00:00:16,,Love O2O: Season 1: Episode 12,,Chrome PC (Cadmium),00:27:15,Not latest view,IN (India)
Upasana,2021-03-06 16:51:01,00:00:13,,Love O2O: Season 1: Episode 22,,Chrome PC (Cadmium),00:03:29,Not latest view,IN (India)
Upasana,2021-03-06 16:49:16,00:01:30,Autoplayed: user action: None; ,The Bold Type: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:00,Not latest view,IN (India)
